0.000000000,9.600000000,1,"A"
9.600000000,7.800000000,2,"B"
17.400000000,8.600000000,3,"C"
26.000000000,8.200000000,4,"D"
34.200000000,13.400000000,5,"E"
47.600000000,7.800000000,3,"C"
55.400000000,5.200000000,6,"F"
60.600000000,9.200000000,7,"G"
69.800000000,6.600000000,3,"C"
76.400000000,9.400000000,8,"H"
85.800000000,6.400000000,7,"G"
92.200000000,5.200000000,3,"C"
97.400000000,7.200000000,4,"D"
104.600000000,4.400000000,7,"G"
109.000000000,9.400000000,3,"C"
118.400000000,9.400000000,8,"H"
127.800000000,6.400000000,7,"G"
134.200000000,5.400000000,3,"C"
139.600000000,6.800000000,8,"H"
146.400000000,8.400000000,5,"E"
