0.000000000,4.600000000,1,"A"
4.600000000,7.000000000,2,"B"
11.600000000,10.200000000,3,"C"
21.800000000,7.200000000,4,"D"
29.000000000,4.800000000,5,"E"
33.800000000,7.600000000,3,"C"
41.400000000,9.200000000,4,"D"
50.600000000,16.400000000,1,"A"
67.000000000,6.800000000,6,"F"
73.800000000,7.200000000,3,"C"
81.000000000,9.000000000,4,"D"
90.000000000,7.200000000,6,"F"
97.200000000,5.000000000,3,"C"
102.200000000,5.400000000,4,"D"
107.600000000,19.200000000,1,"A"
126.800000000,11.800000000,3,"C"
138.600000000,4.400000000,4,"D"
143.000000000,11.400000000,1,"A"
