0.000000000,9.000000000,1,"A"
9.000000000,5.000000000,2,"B"
14.000000000,6.000000000,3,"C"
20.000000000,4.400000000,4,"D"
24.400000000,13.400000000,2,"B"
37.800000000,15.600000000,1,"A"
53.400000000,4.800000000,2,"B"
58.200000000,6.200000000,3,"C"
64.400000000,12.600000000,5,"E"
77.000000000,10.600000000,6,"F"
87.600000000,10.400000000,1,"A"
98.000000000,4.400000000,4,"D"
102.400000000,8.000000000,3,"C"
110.400000000,5.200000000,5,"E"
115.600000000,11.200000000,1,"A"
126.800000000,4.600000000,4,"D"
