0.000000000,14.600000000,1,"A"
14.600000000,12.200000000,2,"B"
26.800000000,7.600000000,3,"C"
34.400000000,9.600000000,4,"D"
44.000000000,7.200000000,5,"E"
51.200000000,5.200000000,6,"F"
56.400000000,6.000000000,7,"G"
62.400000000,10.600000000,8,"H"
73.000000000,4.800000000,5,"E"
77.800000000,4.200000000,4,"D"
82.000000000,9.400000000,2,"B"
91.400000000,18.000000000,9,"I"
109.400000000,4.200000000,3,"C"
113.600000000,10.600000000,6,"F"
124.200000000,14.600000000,10,"J"
138.800000000,8.000000000,1,"A"
146.800000000,6.800000000,10,"J"
