0.000000000,7.600000000,1,"A"
7.600000000,7.800000000,2,"B"
15.400000000,5.400000000,3,"C"
20.800000000,8.200000000,4,"D"
29.000000000,4.200000000,5,"E"
33.200000000,4.400000000,3,"C"
37.600000000,8.800000000,4,"D"
46.400000000,13.600000000,6,"F"
60.000000000,6.400000000,5,"E"
66.400000000,8.200000000,4,"D"
74.600000000,18.600000000,2,"B"
93.200000000,15.400000000,6,"F"
108.600000000,4.600000000,7,"G"
113.200000000,7.400000000,4,"D"
120.600000000,9.000000000,8,"H"
129.600000000,5.600000000,1,"A"
135.200000000,4.400000000,6,"F"
139.600000000,10.000000000,9,"I"
