0.000000000,5.600000000,1,"A"
5.600000000,6.800000000,2,"B"
12.400000000,5.200000000,1,"A"
17.600000000,6.600000000,2,"B"
24.200000000,8.000000000,3,"C"
32.200000000,9.000000000,4,"D"
41.200000000,6.200000000,5,"E"
47.400000000,4.800000000,1,"A"
52.200000000,7.400000000,5,"E"
59.600000000,12.600000000,3,"C"
72.200000000,5.200000000,6,"F"
77.400000000,5.000000000,4,"D"
82.400000000,7.200000000,5,"E"
89.600000000,5.000000000,3,"C"
94.600000000,6.800000000,5,"E"
101.400000000,7.400000000,3,"C"
108.800000000,10.000000000,4,"D"
118.800000000,6.600000000,2,"B"
125.400000000,25.400000000,3,"C"
