0.000000000,6.400000000,1,"A"
6.400000000,6.600000000,2,"B"
13.000000000,4.400000000,1,"A"
17.400000000,4.800000000,3,"C"
22.200000000,4.200000000,4,"D"
26.400000000,7.400000000,5,"E"
33.800000000,4.800000000,6,"F"
38.600000000,10.000000000,2,"B"
48.600000000,4.400000000,1,"A"
53.000000000,6.600000000,6,"F"
59.600000000,11.200000000,4,"D"
70.800000000,8.400000000,6,"F"
79.200000000,9.800000000,5,"E"
89.000000000,5.600000000,7,"G"
94.600000000,6.800000000,2,"B"
101.400000000,5.600000000,1,"A"
107.000000000,4.600000000,8,"H"
111.600000000,5.400000000,6,"F"
117.000000000,5.800000000,5,"E"
122.800000000,9.200000000,7,"G"
132.000000000,-8.400000000,4,"D"
