0.000000000,6.200000000,1,"A"
6.200000000,5.600000000,2,"B"
11.800000000,4.600000000,3,"C"
16.400000000,6.600000000,1,"A"
23.000000000,11.600000000,2,"B"
34.600000000,6.200000000,4,"D"
40.800000000,5.600000000,1,"A"
46.400000000,7.400000000,5,"E"
53.800000000,5.400000000,6,"F"
59.200000000,10.400000000,3,"C"
69.600000000,5.400000000,4,"D"
75.000000000,7.000000000,7,"G"
82.000000000,11.800000000,4,"D"
93.800000000,10.000000000,5,"E"
103.800000000,6.000000000,6,"F"
109.800000000,6.800000000,3,"C"
116.600000000,8.000000000,1,"A"
124.600000000,4.400000000,2,"B"
129.000000000,5.600000000,3,"C"
134.600000000,4.400000000,4,"D"
139.000000000,4.600000000,8,"H"
