0.000000000,11.400000000,1,"A"
11.400000000,8.200000000,2,"B"
19.600000000,10.600000000,3,"C"
30.200000000,6.000000000,4,"D"
36.200000000,4.200000000,5,"E"
40.400000000,6.200000000,6,"F"
46.600000000,4.600000000,7,"G"
51.200000000,8.200000000,4,"D"
59.400000000,11.800000000,3,"C"
71.200000000,6.400000000,4,"D"
77.600000000,7.400000000,1,"A"
85.000000000,9.400000000,8,"H"
94.400000000,4.800000000,5,"E"
99.200000000,7.400000000,9,"I"
106.600000000,14.000000000,6,"F"
120.600000000,5.400000000,7,"G"
126.000000000,6.000000000,10,"J"
132.000000000,25.600000000,7,"G"
