0.000000000,4.400000000,1,"A"
4.400000000,4.400000000,2,"B"
8.800000000,6.600000000,3,"C"
15.400000000,7.800000000,4,"D"
23.200000000,6.600000000,5,"E"
29.800000000,8.200000000,6,"F"
38.000000000,4.800000000,7,"G"
42.800000000,5.400000000,8,"H"
48.200000000,4.400000000,2,"B"
52.600000000,5.400000000,8,"H"
58.000000000,10.800000000,6,"F"
68.800000000,5.800000000,4,"D"
74.600000000,4.800000000,3,"C"
79.400000000,7.600000000,6,"F"
87.000000000,5.000000000,5,"E"
92.000000000,5.800000000,6,"F"
97.800000000,7.400000000,9,"I"
105.200000000,11.200000000,2,"B"
116.400000000,7.000000000,10,"J"
123.400000000,6.000000000,6,"F"
129.400000000,26.200000000,5,"E"
155.600000000,7.000000000,6,"F"
