0.000000000,6.600000000,1,"A"
6.600000000,12.000000000,2,"B"
18.600000000,8.200000000,3,"C"
26.800000000,10.400000000,4,"D"
37.200000000,4.400000000,1,"A"
41.600000000,4.800000000,5,"E"
46.400000000,4.200000000,3,"C"
50.600000000,6.400000000,5,"E"
57.000000000,6.600000000,3,"C"
63.600000000,9.200000000,4,"D"
72.800000000,5.800000000,1,"A"
78.600000000,7.800000000,5,"E"
86.400000000,4.600000000,6,"F"
91.000000000,4.600000000,5,"E"
95.600000000,4.800000000,3,"C"
100.400000000,27.000000000,4,"D"
127.400000000,10.600000000,1,"A"
