0.000000000,10.800000000,1,"A"
10.800000000,9.000000000,2,"B"
19.800000000,6.000000000,3,"C"
25.800000000,4.600000000,4,"D"
30.400000000,5.000000000,5,"E"
35.400000000,9.800000000,3,"C"
45.200000000,6.200000000,2,"B"
51.400000000,11.800000000,4,"D"
63.200000000,14.600000000,2,"B"
77.800000000,4.200000000,4,"D"
82.000000000,21.400000000,5,"E"
103.400000000,4.400000000,3,"C"
107.800000000,9.200000000,1,"A"
117.000000000,7.200000000,3,"C"
124.200000000,11.000000000,5,"E"
135.200000000,6.000000000,4,"D"
141.200000000,26.800000000,5,"E"
