0.000000000,8.600000000,1,"A"
8.600000000,5.800000000,2,"B"
14.400000000,6.000000000,3,"C"
20.400000000,8.600000000,4,"D"
29.000000000,6.200000000,5,"E"
35.200000000,10.600000000,6,"F"
45.800000000,15.000000000,4,"D"
60.800000000,9.800000000,7,"G"
70.600000000,10.400000000,3,"C"
81.000000000,5.400000000,8,"H"
86.400000000,4.200000000,3,"C"
90.600000000,7.600000000,5,"E"
98.200000000,6.200000000,8,"H"
104.400000000,10.400000000,1,"A"
114.800000000,8.400000000,3,"C"
123.200000000,5.200000000,4,"D"
128.400000000,10.600000000,1,"A"
139.000000000,6.800000000,9,"I"
