0.000000000,8.200000000,1,"A"
8.200000000,10.600000000,2,"B"
18.800000000,8.200000000,3,"C"
27.000000000,6.200000000,1,"A"
33.200000000,9.800000000,4,"D"
43.000000000,7.400000000,3,"C"
50.400000000,6.600000000,4,"D"
57.000000000,11.200000000,5,"E"
68.200000000,9.400000000,4,"D"
77.600000000,4.000000000,3,"C"
81.600000000,6.600000000,2,"B"
88.200000000,6.600000000,1,"A"
94.800000000,8.800000000,5,"E"
103.600000000,8.400000000,3,"C"
112.000000000,12.800000000,1,"A"
124.800000000,14.800000000,2,"B"
