0.000000000,5.200000000,1,"A"
5.200000000,14.800000000,2,"B"
20.000000000,11.200000000,3,"C"
31.200000000,7.000000000,4,"D"
38.200000000,6.000000000,1,"A"
44.200000000,6.200000000,4,"D"
50.400000000,11.000000000,3,"C"
61.400000000,15.400000000,5,"E"
76.800000000,4.800000000,6,"F"
81.600000000,9.200000000,3,"C"
90.800000000,4.800000000,5,"E"
95.600000000,15.600000000,4,"D"
111.200000000,8.000000000,3,"C"
119.200000000,21.800000000,6,"F"
141.000000000,5.200000000,3,"C"
146.200000000,4.800000000,6,"F"
