0.000000000,4.800000000,1,"A"
4.800000000,7.000000000,2,"B"
11.800000000,4.400000000,3,"C"
16.200000000,14.200000000,4,"D"
30.400000000,6.200000000,5,"E"
36.600000000,9.600000000,6,"F"
46.200000000,4.400000000,7,"G"
50.600000000,11.800000000,4,"D"
62.400000000,14.000000000,2,"B"
76.400000000,6.200000000,8,"H"
82.600000000,10.800000000,4,"D"
93.400000000,12.200000000,6,"F"
105.600000000,6.200000000,9,"I"
111.800000000,13.600000000,4,"D"
125.400000000,14.000000000,1,"A"
139.400000000,5.000000000,7,"G"
144.400000000,3.800000000,1,"A"
