0.000000000,7.000000000,1,"A"
7.000000000,8.200000000,2,"B"
15.200000000,5.200000000,3,"C"
20.400000000,11.800000000,4,"D"
32.200000000,10.000000000,1,"A"
42.200000000,9.400000000,4,"D"
51.600000000,4.200000000,5,"E"
55.800000000,6.200000000,6,"F"
62.000000000,13.800000000,7,"G"
75.800000000,8.800000000,8,"H"
84.600000000,6.000000000,5,"E"
90.600000000,12.800000000,6,"F"
103.400000000,5.200000000,3,"C"
108.600000000,12.400000000,9,"I"
121.000000000,11.600000000,10,"J"
132.600000000,4.800000000,8,"H"
137.400000000,8.000000000,1,"A"
