0.000000000,4.600000000,1,"A"
4.600000000,30.200000000,2,"B"
34.800000000,10.400000000,3,"C"
45.200000000,6.200000000,4,"D"
51.400000000,5.600000000,2,"B"
57.000000000,9.200000000,5,"E"
66.200000000,16.400000000,6,"F"
82.600000000,14.000000000,5,"E"
96.600000000,6.800000000,2,"B"
103.400000000,6.000000000,7,"G"
109.400000000,4.400000000,8,"H"
113.800000000,8.800000000,1,"A"
122.600000000,11.600000000,9,"I"
134.200000000,6.600000000,6,"F"
140.800000000,12.400000000,1,"A"
153.200000000,27.600000000,2,"B"
