0.000000000,6.400000000,1,"A"
6.400000000,5.000000000,2,"B"
11.400000000,11.200000000,3,"C"
22.600000000,5.200000000,4,"D"
27.800000000,4.600000000,5,"E"
32.400000000,7.400000000,6,"F"
39.800000000,6.800000000,5,"E"
46.600000000,11.800000000,7,"G"
58.400000000,12.200000000,2,"B"
70.600000000,7.600000000,6,"F"
78.200000000,6.000000000,3,"C"
84.200000000,5.800000000,4,"D"
90.000000000,12.000000000,8,"H"
102.000000000,5.400000000,9,"I"
107.400000000,5.200000000,4,"D"
112.600000000,7.200000000,10,"J"
119.800000000,9.800000000,6,"F"
129.600000000,7.400000000,4,"D"
137.000000000,9.000000000,1,"A"
146.000000000,4.200000000,6,"F"
150.200000000,8.400000000,3,"C"
