0.000000000,6.600000000,1,"A"
6.600000000,10.800000000,2,"B"
17.400000000,8.400000000,3,"C"
25.800000000,4.600000000,4,"D"
30.400000000,9.800000000,2,"B"
40.200000000,9.200000000,3,"C"
49.400000000,5.000000000,4,"D"
54.400000000,16.200000000,5,"E"
70.600000000,9.000000000,2,"B"
79.600000000,8.000000000,6,"F"
87.600000000,5.600000000,4,"D"
93.200000000,11.000000000,7,"G"
104.200000000,12.200000000,3,"C"
116.400000000,18.200000000,5,"E"
134.600000000,7.800000000,2,"B"
142.400000000,9.200000000,3,"C"
151.600000000,15.400000000,4,"D"
167.000000000,6.200000000,3,"C"
