0.000000000,6.000000000,1,"A"
6.000000000,8.000000000,2,"B"
14.000000000,11.800000000,3,"C"
25.800000000,9.000000000,2,"B"
34.800000000,11.400000000,3,"C"
46.200000000,6.200000000,4,"D"
52.400000000,5.000000000,5,"E"
57.400000000,8.200000000,6,"F"
65.600000000,4.200000000,1,"A"
69.800000000,15.600000000,7,"G"
85.400000000,9.400000000,2,"B"
94.800000000,12.000000000,3,"C"
106.800000000,6.200000000,4,"D"
113.000000000,5.200000000,5,"E"
118.200000000,7.000000000,6,"F"
125.200000000,8.400000000,4,"D"
133.600000000,6.400000000,5,"E"
140.000000000,5.800000000,1,"A"
