0.000000000,5.400000000,1,"A"
5.400000000,7.800000000,2,"B"
13.200000000,9.000000000,3,"C"
22.200000000,17.200000000,4,"D"
39.400000000,8.600000000,2,"B"
48.000000000,8.400000000,5,"E"
56.400000000,5.400000000,6,"F"
61.800000000,8.800000000,7,"G"
70.600000000,6.200000000,3,"C"
76.800000000,4.400000000,8,"H"
81.200000000,19.600000000,1,"A"
100.800000000,14.400000000,9,"I"
115.200000000,9.000000000,6,"F"
124.200000000,4.600000000,5,"E"
128.800000000,7.200000000,10,"J"
136.000000000,16.600000000,1,"A"
