0.000000000,10.200000000,1,"A"
10.200000000,4.400000000,2,"B"
14.600000000,5.200000000,3,"C"
19.800000000,7.000000000,4,"D"
26.800000000,4.800000000,5,"E"
31.600000000,6.000000000,3,"C"
37.600000000,7.000000000,4,"D"
44.600000000,4.400000000,5,"E"
49.000000000,11.200000000,6,"F"
60.200000000,4.200000000,2,"B"
64.400000000,5.400000000,3,"C"
69.800000000,7.000000000,4,"D"
76.800000000,4.400000000,5,"E"
81.200000000,11.400000000,6,"F"
92.600000000,4.200000000,2,"B"
96.800000000,5.200000000,3,"C"
102.000000000,7.000000000,4,"D"
109.000000000,8.800000000,5,"E"
117.800000000,6.200000000,6,"F"
