0.000000000,13.800000000,1,"A"
13.800000000,9.200000000,2,"B"
23.000000000,4.000000000,3,"C"
27.000000000,7.600000000,4,"D"
34.600000000,9.800000000,2,"B"
44.400000000,4.000000000,3,"C"
48.400000000,6.600000000,4,"D"
55.000000000,13.800000000,5,"E"
68.800000000,9.800000000,2,"B"
78.600000000,4.000000000,3,"C"
82.600000000,6.400000000,4,"D"
89.000000000,19.400000000,6,"F"
108.400000000,10.400000000,2,"B"
118.800000000,4.200000000,3,"C"
123.000000000,11.400000000,4,"D"
134.400000000,6.800000000,3,"C"
