0.000000000,11.482267574,1,"A"
11.482267574,4.748480725,0,"N1"
16.230748299,11.784126984,1,"A"
28.014875283,5.468299320,0,"N2"
33.483174603,11.784126984,2,"B"
45.267301587,11.702857143,1,"A"
56.970158730,10.205170068,0,"N4"
67.175328798,12.608435374,1,"A"
79.783764172,14.373151928,1,"A"
94.156916100,11.737687075,3,"C"
105.894603175,4.713650793,0,"N7"
110.608253968,11.435827665,1,"A"
122.044081633,16.300408163,0,"N8"
138.344489796,13.688163265,2,"B"
152.032653061,11.807346939,1,"A"
163.840000000,17.565895692,0,"N10"
181.405895692,12.457505669,1,"A"
193.863401361,13.258594104,3,"C"
207.121995465,9.880090703,2,"B"
217.002086168,12.434285714,3,"C"
229.436371882,14.779501134,1,"A"
244.215873016,9.717551020,2,"B"
253.933424036,5.050340136,0,"N15"
