0.000000000,7.400000000,1,"A"
7.400000000,22.600000000,2,"B"
30.000000000,14.800000000,3,"C"
44.800000000,8.200000000,4,"D"
53.000000000,9.000000000,2,"B"
62.000000000,9.200000000,5,"E"
71.200000000,12.800000000,3,"C"
84.000000000,4.400000000,2,"B"
88.400000000,5.000000000,4,"D"
93.400000000,22.200000000,3,"C"
115.600000000,4.400000000,6,"F"
120.000000000,15.200000000,7,"G"
135.200000000,13.000000000,3,"C"
148.200000000,11.000000000,7,"G"
159.200000000,4.600000000,3,"C"
163.800000000,6.400000000,1,"A"
