0.000000000,4.400000000,1,"A"
4.400000000,8.600000000,2,"B"
13.000000000,13.000000000,3,"C"
26.000000000,10.400000000,4,"D"
36.400000000,13.600000000,2,"B"
50.000000000,10.400000000,5,"E"
60.400000000,7.200000000,4,"D"
67.600000000,34.200000000,6,"F"
101.800000000,9.600000000,3,"C"
111.400000000,14.600000000,7,"G"
126.000000000,7.200000000,4,"D"
133.200000000,37.400000000,6,"F"
170.600000000,7.400000000,3,"C"
178.000000000,6.800000000,6,"F"
184.800000000,6.200000000,7,"G"
191.000000000,15.800000000,4,"D"
