0.000000000,9.600000000,1,"A"
9.600000000,8.800000000,2,"B"
18.400000000,10.200000000,3,"C"
28.600000000,6.600000000,4,"D"
35.200000000,4.600000000,5,"E"
39.800000000,7.000000000,6,"F"
46.800000000,13.200000000,1,"A"
60.000000000,6.000000000,7,"G"
66.000000000,5.800000000,5,"E"
71.800000000,4.000000000,6,"F"
75.800000000,9.000000000,2,"B"
84.800000000,15.200000000,8,"H"
100.000000000,14.400000000,6,"F"
114.400000000,6.000000000,9,"I"
120.400000000,10.000000000,1,"A"
130.400000000,4.800000000,8,"H"
135.200000000,6.600000000,10,"J"
141.800000000,16.200000000,6,"F"
158.000000000,23.800000000,8,"H"
