0.000000000,12.600000000,1,"A"
12.600000000,9.600000000,2,"B"
22.200000000,9.200000000,1,"A"
31.400000000,5.200000000,3,"C"
36.600000000,14.200000000,4,"D"
50.800000000,17.600000000,5,"E"
68.400000000,20.000000000,6,"F"
88.400000000,6.400000000,3,"C"
94.800000000,30.000000000,4,"D"
124.800000000,6.400000000,7,"G"
131.200000000,5.000000000,1,"A"
136.200000000,11.200000000,2,"B"
147.400000000,7.000000000,1,"A"
154.400000000,7.600000000,2,"B"
162.000000000,5.800000000,3,"C"
167.800000000,21.800000000,4,"D"
189.600000000,17.800000000,7,"G"
