0.000000000,13.600000000,1,"A"
13.600000000,15.800000000,2,"B"
29.400000000,8.400000000,3,"C"
37.800000000,11.800000000,4,"D"
49.600000000,10.200000000,2,"B"
59.800000000,8.400000000,5,"E"
68.200000000,9.800000000,4,"D"
78.000000000,4.200000000,1,"A"
82.200000000,6.600000000,2,"B"
88.800000000,14.600000000,5,"E"
103.400000000,5.400000000,3,"C"
108.800000000,14.400000000,4,"D"
123.200000000,5.800000000,2,"B"
129.000000000,24.200000000,1,"A"
153.200000000,5.000000000,2,"B"
158.200000000,7.000000000,1,"A"
