0.000000000,8.600000000,1,"A"
8.600000000,6.200000000,2,"B"
14.800000000,5.000000000,3,"C"
19.800000000,6.400000000,4,"D"
26.200000000,9.000000000,3,"C"
35.200000000,5.600000000,1,"A"
40.800000000,7.600000000,5,"E"
48.400000000,11.200000000,1,"A"
59.600000000,9.600000000,6,"F"
69.200000000,5.400000000,7,"G"
74.600000000,4.400000000,1,"A"
79.000000000,5.800000000,5,"E"
84.800000000,8.400000000,3,"C"
93.200000000,5.800000000,8,"H"
99.000000000,5.000000000,5,"E"
104.000000000,15.400000000,9,"I"
119.400000000,5.000000000,6,"F"
