0.000000000,8.800000000,1,"A"
8.800000000,6.400000000,2,"B"
15.200000000,10.800000000,1,"A"
26.000000000,4.600000000,2,"B"
30.600000000,4.200000000,3,"C"
34.800000000,6.400000000,1,"A"
41.200000000,9.200000000,4,"D"
50.400000000,5.600000000,2,"B"
56.000000000,7.000000000,5,"E"
63.000000000,4.400000000,4,"D"
67.400000000,7.200000000,3,"C"
74.600000000,6.400000000,6,"F"
81.000000000,7.400000000,7,"G"
88.400000000,7.600000000,8,"H"
96.000000000,6.200000000,5,"E"
102.200000000,5.000000000,2,"B"
107.200000000,9.800000000,9,"I"
117.000000000,8.200000000,1,"A"
