0.000000000,6.600000000,1,"A"
6.600000000,7.200000000,2,"B"
13.800000000,15.200000000,3,"C"
29.000000000,5.000000000,4,"D"
34.000000000,4.800000000,3,"C"
38.800000000,7.400000000,5,"E"
46.200000000,11.000000000,3,"C"
57.200000000,15.600000000,6,"F"
72.800000000,6.800000000,3,"C"
79.600000000,8.800000000,2,"B"
88.400000000,10.000000000,3,"C"
98.400000000,4.400000000,4,"D"
102.800000000,16.200000000,6,"F"
119.000000000,10.400000000,2,"B"
129.400000000,13.200000000,3,"C"
142.600000000,15.000000000,6,"F"
