0.000000000,8.000000000,1,"A"
8.000000000,4.600000000,2,"B"
12.600000000,9.600000000,3,"C"
22.200000000,9.400000000,4,"D"
31.600000000,12.200000000,2,"B"
43.800000000,10.600000000,4,"D"
54.400000000,11.800000000,5,"E"
66.200000000,9.400000000,3,"C"
75.600000000,9.800000000,4,"D"
85.400000000,14.400000000,6,"F"
99.800000000,8.800000000,4,"D"
108.600000000,12.000000000,5,"E"
120.600000000,8.400000000,2,"B"
129.000000000,7.000000000,7,"G"
136.000000000,8.400000000,4,"D"
144.400000000,12.000000000,6,"F"
