0.000000000,4.000000000,1,"A"
4.000000000,18.000000000,2,"B"
22.000000000,4.400000000,3,"C"
26.400000000,5.000000000,4,"D"
31.400000000,6.400000000,2,"B"
37.800000000,12.400000000,5,"E"
50.200000000,12.800000000,4,"D"
63.000000000,15.600000000,1,"A"
78.600000000,7.400000000,5,"E"
86.000000000,13.800000000,3,"C"
99.800000000,9.400000000,4,"D"
109.200000000,16.800000000,1,"A"
126.000000000,5.800000000,5,"E"
131.800000000,5.000000000,2,"B"
136.800000000,8.600000000,3,"C"
145.400000000,6.000000000,4,"D"
151.400000000,4.200000000,5,"E"
155.600000000,33.600000000,1,"A"
