0.000000000,21.722267574,0,"N1"
21.722267574,12.608435374,2,"B"
34.330702948,26.679727891,0,"N2"
61.010430839,13.305034014,1,"A"
74.315464853,13.490793650,1,"A"
87.806258503,11.644807257,1,"A"
99.451065760,15.034920635,0,"N5"
114.485986395,12.074376417,1,"A"
126.560362812,16.346848072,0,"N6"
142.907210884,13.641723356,1,"A"
156.548934240,13.177324263,1,"A"
169.726258503,14.756281180,2,"B"
184.482539683,13.873922902,1,"A"
198.356462585,12.190476191,1,"A"
210.546938776,9.079002267,0,"N11"
219.625941043,12.341405896,1,"A"
231.967346939,10.472199546,0,"N12"
