0.000000000,2.972154195,0,"N1"
2.972154195,12.190476190,2,"B"
15.162630385,12.469115647,1,"A"
27.631746032,12.654875283,0,"N2"
40.286621315,12.573605442,1,"A"
52.860226757,5.445079365,0,"N3"
58.305306122,14.965260771,1,"A"
73.270566893,12.840634921,1,"A"
86.111201814,17.519455782,0,"N5"
103.630657596,12.538775511,2,"B"
116.169433107,15.127800453,1,"A"
131.297233560,12.921904762,1,"A"
144.219138322,17.507845805,0,"N7"
161.726984127,12.724535147,2,"B"
174.451519274,14.524081633,1,"A"
188.975600907,13.003174603,1,"A"
201.978775510,14.895600907,0,"N9"
