0.000000000,24.810521542,0,"N1"
24.810521542,14.675011338,3,"C"
39.485532880,25.367800453,1,"A"
64.853333333,31.196009071,0,"N3"
96.049342404,25.007891156,1,"A"
121.057233560,38.429024943,0,"N4"
159.486258503,14.245442177,3,"C"
173.731700680,24.752471656,1,"A"
198.484172336,12.085986394,2,"B"
210.570158730,6.339047619,0,"N7"
216.909206349,12.178866213,2,"B"
229.088072562,7.233015873,0,"N8"
236.321088435,11.714467121,2,"B"
248.035555556,6.582857142,0,"N9"
254.618412698,12.260136055,2,"B"
266.878548753,9.566621315,0,"N10"
