0.000000000,36.800000000,1,"A"
36.800000000,4.400000000,2,"B"
41.200000000,10.200000000,1,"A"
51.400000000,15.600000000,2,"B"
67.000000000,6.800000000,3,"C"
73.800000000,9.800000000,1,"A"
83.600000000,6.800000000,3,"C"
90.400000000,12.800000000,4,"D"
103.200000000,6.800000000,1,"A"
110.000000000,12.400000000,2,"B"
122.400000000,9.400000000,4,"D"
131.800000000,7.000000000,3,"C"
138.800000000,7.400000000,5,"E"
146.200000000,5.400000000,3,"C"
151.600000000,37.800000000,5,"E"
189.400000000,38.600000000,1,"A"
