0.000000000,11.400000000,1,"A"
11.400000000,4.400000000,2,"B"
15.800000000,17.200000000,3,"C"
33.000000000,8.800000000,4,"D"
41.800000000,16.000000000,5,"E"
57.800000000,6.600000000,6,"F"
64.400000000,11.200000000,7,"G"
75.600000000,13.800000000,1,"A"
89.400000000,10.600000000,4,"D"
100.000000000,4.800000000,2,"B"
104.800000000,5.200000000,6,"F"
110.000000000,10.800000000,7,"G"
120.800000000,14.200000000,1,"A"
135.000000000,10.400000000,4,"D"
145.400000000,5.200000000,2,"B"
150.600000000,5.200000000,6,"F"
155.800000000,9.400000000,7,"G"
165.200000000,11.000000000,8,"H"
176.200000000,73.800000000,9,"I"
