0.000000000,14.600000000,1,"A"
14.600000000,7.600000000,2,"B"
22.200000000,6.800000000,3,"C"
29.000000000,9.200000000,2,"B"
38.200000000,10.000000000,4,"D"
48.200000000,10.200000000,5,"E"
58.400000000,6.200000000,6,"F"
64.600000000,6.400000000,3,"C"
71.000000000,10.400000000,2,"B"
81.400000000,14.200000000,7,"G"
95.600000000,9.000000000,4,"D"
104.600000000,9.600000000,5,"E"
114.200000000,7.400000000,6,"F"
121.600000000,13.400000000,1,"A"
135.000000000,13.200000000,5,"E"
148.200000000,7.000000000,6,"F"
155.200000000,17.400000000,3,"C"
172.600000000,7.800000000,8,"H"
180.400000000,8.000000000,5,"E"
188.400000000,5.200000000,9,"I"
193.600000000,5.400000000,6,"F"
199.000000000,10.200000000,9,"I"
209.200000000,6.000000000,5,"E"
215.200000000,9.000000000,9,"I"
224.200000000,52.400000000,10,"J"
