0.000000000,5.200000000,1,"A"
5.200000000,16.600000000,2,"B"
21.800000000,15.400000000,3,"C"
37.200000000,5.000000000,1,"A"
42.200000000,16.800000000,2,"B"
59.000000000,5.400000000,4,"D"
64.400000000,6.600000000,3,"C"
71.000000000,8.000000000,1,"A"
79.000000000,6.000000000,5,"E"
85.000000000,10.800000000,2,"B"
95.800000000,4.800000000,6,"F"
100.600000000,8.000000000,3,"C"
108.600000000,5.400000000,6,"F"
114.000000000,20.000000000,2,"B"
134.000000000,6.000000000,7,"G"
140.000000000,6.200000000,4,"D"
146.200000000,7.800000000,6,"F"
154.000000000,12.000000000,1,"A"
166.000000000,36.400000000,8,"H"
202.400000000,8.600000000,3,"C"
