0.000000000,15.800000000,1,"A"
15.800000000,7.200000000,2,"B"
23.000000000,5.800000000,1,"A"
28.800000000,7.200000000,2,"B"
36.000000000,17.800000000,1,"A"
53.800000000,8.200000000,2,"B"
62.000000000,9.400000000,3,"C"
71.400000000,5.400000000,4,"D"
76.800000000,4.800000000,5,"E"
81.600000000,8.800000000,4,"D"
90.400000000,4.600000000,5,"E"
95.000000000,10.600000000,6,"F"
105.600000000,5.800000000,3,"C"
111.400000000,38.200000000,7,"G"
149.600000000,12.400000000,6,"F"
162.000000000,4.800000000,8,"H"
166.800000000,7.200000000,4,"D"
174.000000000,7.400000000,8,"H"
181.400000000,4.800000000,4,"D"
186.200000000,6.000000000,5,"E"
192.200000000,8.400000000,6,"F"
200.600000000,5.200000000,5,"E"
205.800000000,9.200000000,7,"G"
215.000000000,4.600000000,5,"E"
219.600000000,10.200000000,9,"I"
229.800000000,13.000000000,3,"C"
