0.000000000,9.800000000,1,"A"
9.800000000,8.200000000,2,"B"
18.000000000,4.800000000,3,"C"
22.800000000,7.200000000,4,"D"
30.000000000,5.400000000,5,"E"
35.400000000,7.000000000,6,"F"
42.400000000,10.200000000,1,"A"
52.600000000,8.400000000,2,"B"
61.000000000,5.400000000,3,"C"
66.400000000,7.400000000,4,"D"
73.800000000,4.800000000,5,"E"
78.600000000,7.600000000,6,"F"
86.200000000,15.200000000,7,"G"
101.400000000,9.400000000,1,"A"
110.800000000,6.000000000,2,"B"
116.800000000,7.000000000,8,"H"
123.800000000,10.200000000,4,"D"
134.000000000,11.200000000,6,"F"
145.200000000,14.200000000,7,"G"
159.400000000,9.400000000,1,"A"
168.800000000,8.200000000,2,"B"
177.000000000,5.800000000,3,"C"
182.800000000,9.400000000,4,"D"
192.200000000,10.600000000,6,"F"
202.800000000,4.800000000,1,"A"
207.600000000,9.800000000,4,"D"
