0.000000000,4.800000000,1,"A"
4.800000000,19.200000000,2,"B"
24.000000000,6.800000000,3,"C"
30.800000000,8.000000000,4,"D"
38.800000000,14.800000000,5,"E"
53.600000000,5.200000000,1,"A"
58.800000000,7.600000000,6,"F"
66.400000000,6.400000000,7,"G"
72.800000000,8.200000000,3,"C"
81.000000000,7.800000000,4,"D"
88.800000000,14.600000000,5,"E"
103.400000000,5.400000000,1,"A"
108.800000000,7.600000000,6,"F"
116.400000000,6.400000000,7,"G"
122.800000000,9.000000000,3,"C"
131.800000000,5.400000000,4,"D"
137.200000000,8.200000000,1,"A"
