0.000000000,17.000000000,1,"A"
17.000000000,18.000000000,2,"B"
35.000000000,6.800000000,3,"C"
41.800000000,4.400000000,4,"D"
46.200000000,12.600000000,3,"C"
58.800000000,11.400000000,5,"E"
70.200000000,8.600000000,2,"B"
78.800000000,5.400000000,1,"A"
84.200000000,11.600000000,3,"C"
95.800000000,11.200000000,5,"E"
107.000000000,5.600000000,2,"B"
112.600000000,9.800000000,3,"C"
122.400000000,20.000000000,4,"D"
142.400000000,11.000000000,1,"A"
153.400000000,5.200000000,5,"E"
158.600000000,16.600000000,4,"D"
175.200000000,42.400000000,1,"A"
